question_id,question,options,answer,answer_index,cot_content,category,src,academic_background_prefix
10435,A remote database contains 30 seconds of color motion-video. The video sequence is of the format (352 ́288 pixels) with RGB digitization at 30 frames per second. Find the the data rate for this motion-video in Mbits/s (3 sig. fig.).,['69.6' '64.3' '45.6' '91.2' '60.8' '78.4' '56.2' '82.5' '73.1' '85.3'],A,0,,computer science,theoremQA-EECS,I'm a computer science researcher with a PhD from Stanford who has dedicated over a decade to advancing artificial intelligence algorithms.
10753,"Consider a computer system in which processes can request and release one or more resources. Once a process has been granted a resource, the process has exclusive use of that resource until it is released. If a process requests a resource that is already in use, the process enters a queue for that resource, waiting until the resource is available. Which of the following will NOT deal effectively with the problem of deadlock?","['Giving priorities to processes and ordering the wait queues by priority'
 'Numbering the resources and requiring that processes request resources in order of increasing number'
 'Having a process request all its required resources when it first begins, and restarting if it cannot obtain them all'
 'Allowing processes to request resources only in order of decreasing number']",A,0,,computer science,ori_mmlu-college_computer_science,I'm a computer science PhD from Stanford with a focus on machine learning and its ethical implications in society.
10415,"Consider the following grammar.
S → ( S )
S → x
Which of the following statements is (are) true?
I. The grammar is ambiguous.
II. The grammar is suitable for top-down parsing.
III. The grammar is suitable for bottom-up parsing.","['III only and not II' 'II only and not III' 'I only' 'I and II only'
 'III only' 'Neither I, II, nor III' 'II and III only' 'II only'
 'I and III only' 'I, II, and III']",G,6,,computer science,ori_mmlu-college_computer_science,I'm a computer science researcher from Stanford with a focus on artificial intelligence and its ethical implications.
10544,Convert the following logical expressions to reverse Polish string notation: (a) (Z \downarrow ((((X) \odot Y) / (X \odot (Z))) > ((Y) \equiv X))) (b) (X / Y) / ((X / X) / (Y / Y)),"['ZXY \\odot XZ \\odot / Y \\equiv X > \\downarrow, YX / XX / YY / / /'
 'ZXY \\odot XZ \\odot / YX \\equiv > \\downarrow, XY / XX / YY / / /'
 'ZYX \\odot XZ \\odot / Y \\equiv X > \\downarrow, XY / XX / YY / / /'
 'ZX \\odot YXZ \\odot / Y \\equiv > X \\downarrow, XX / YY / XY / / /'
 'ZX\nceilY \\odot XZ\nceil \\odot / Y\nceilX\\equiv> \\downarrow, XX / XY / YY / / /'
 'ZX \\odot YZ \\odot X / Y \\equiv > X \\downarrow, XY / YY / XX / / /'
 'Z\nceilXY \\odot XZ\nceil \\odot / Y\nceilX\\equiv> \\downarrow, XY / XX / YY / / /'
 'ZX \\odot YXZ \\odot / \\equiv Y > X \\downarrow, XY / XX / YY / / /'
 'ZX\nceilY \\odot XZ\nceil \\odot / Y\nceilX\\equiv> \\downarrow, XY / XX / YY / / /'
 'ZX\nceilX \\odot YZ\nceil \\odot / Y\nceilX\\equiv> \\downarrow, XY / XX / YY / / /']",I,8,,computer science,stemez-ComputerScience,I'm a computer science researcher with a PhD from Stanford who's dedicated my career to exploring the intersection of artificial intelligence and ethics.
10380,Which of the following is NOT a reasonable justification for choosing to busy-wait on an asynchronous event?,"['There is no other work for the processor to do.'
 'A busy-wait loop is easier to code than an interrupt handler.'
 'The program executes on a time-sharing system.'
 'The program requires immediate response upon completion of the event.'
 'The wait is expected to be short.'
 'The event being waited on is a high-priority task.'
 'The system has ample power resources.']",C,2,,computer science,ori_mmlu-college_computer_science,I'm a computer science researcher from Stanford with a focus on artificial intelligence and its ethical implications.
10373,"Let a undirected graph G with edges E = {<0,2>, <2,4>, <3,4>, <1,4>}, which <A,B> represent Node A is connected to Node B. What is the minimum vertex cover of G if 0 is one of vertex cover? Represent the vertex cover in a list of ascending order.","['[0, 1, 2]' '[0, 2, 4]' '[0, 1, 4]' '[0, 4]' '[0, 3, 4]' '[0, 1, 3]'
 '[0, 1]' '[0, 2, 3]' '[0, 2]' '[0, 3]']",D,3,,computer science,theoremQA-EECS,I'm a computer science professor at Stanford with a focus on artificial intelligence and its ethical implications in society.
10527,"Suppose we like to calculate P(H|E, F) and we have no conditional independence information. Which of the following sets of numbers are sufficient for the calculation?","['P(E, F), P(H|E), P(F|H)' 'P(E, F), P(E|H), P(F|H)'
 'P(E, F), P(H|E, F), P(E|H)' 'P(H), P(E, F), P(E|H)'
 'P(E, F), P(H), P(E|H), P(F|H)' 'P(E, F), P(H|F), P(E|H)'
 'P(H), P(E, F|H), P(E|F)' 'P(H), P(E|H), P(F|H)'
 'P(E, F), P(H), P(E, F|H)' 'P(H), P(E, F|H), P(F)']",I,8,,computer science,ori_mmlu-machine_learning,I'm a computer science researcher from Stanford with a focus on artificial intelligence and its ethical implications.
10755,"A ""strictly binary tree"" is a binary tree in which every node that is not a leaf has two children. Suppose that for a class of strictly binary trees there exists c > 0 such that, for any tree in the class, the ratio of the lengths of any two root-to-leaf paths is bounded above by c. Which of the following best characterizes the height h of any tree in this class, where N is the number of nodes in the tree and N > 1 ?","['h <= log2(N)' 'h = log2(cN)' 'h > c log2(N)' 'h < 1/c * log2(N)'
 'h < c log2(N)' 'h > log2(N)' 'h <= c log2(N)' 'h > log2(cN)'
 'h = c log2(N)' 'h = 1/c * log2(N)']",E,4,,computer science,ori_mmlu-college_computer_science,I'm a computer science researcher with a PhD from Stanford who has dedicated my career to exploring the intricacies of algorithmic efficiency and artificial intelligence.
4942,"This question refers to the following information.
""Wherever I go—the street, the shop, the house, or the steamboat—I hear the people talk in such a way as to indicate that they are yet unable to conceive of the Negro as possessing any rights at all. Men who are honorable in their dealings with their white neighbors will cheat a Negro without feeling a single twinge of their honor. To kill a Negro they do not deem murder; to debauch a Negro woman they do not think fornication; to take the property away from a Negro they do not consider robbery. The people boast that when they get freedmen affairs in their own hands, to use their own classic expression, 'the niggers will catch hell.'
""The reason of all this is simple and manifest. The whites esteem the blacks their property by natural right, and however much they may admit that the individual relations of masters and slaves have been destroyed by the war and the President's emancipation proclamation, they still have an ingrained feeling that the blacks at large belong to the whites at large, and whenever opportunity serves they treat the colored people just as their profit, caprice or passion may dictate.""
—Congressional testimony of Col. Samuel Thomas, Assistant Commissioner, Bureau of Refugees, Freedmen and Abandoned Lands, 1865
Which of the following specific developments contributed to the general sentiment expressed in Federalist #15?","['Dutch traders forced American ships to extend tribute payments in order to dock in Holland.'
 'Russian explorers claimed land in the Pacific Northwest.'
 'Portugal imposed trade restrictions on American goods.'
 'Spain denied American access to the Mississippi River.'
 'Italian mercenaries attempted to seize control of the Mississippi River.'
 'Great Britain refused to evacuate forts in the Great Lakes region.'
 'French and Spanish forces engaged in skirmishes with American settlers on the western frontier.'
 'British forces supported American Indian tribes in conducting raids on the Frontier.'
 'French forces aided American Indians in conducting raids on New England.'
 'Spanish forces retook Florida from the United States.']",F,5,,history,ori_mmlu-high_school_us_history,I'm a historian with a PhD from Yale specializing in the socio-political dynamics of the ancient Mediterranean world.
4868,"In 1797, John Frere made a discovery that he described as:","['a new type of metal alloy.' 'the earliest written documents.'
 ""the remains of a massive wooden ship believed to be Noah's Ark.""
 'animal remains scattered on the surface of the ground.'
 'the ruins of an ancient civilization under the sea.'
 'fossils of a previously unknown dinosaur species.'
 'cave paintings depicting ancient hunting scenes.'
 'human skulls with ape-like features.'
 'primitive stone tools excavated at great depth.'
 'a hidden underground city.']",I,8,,history,ori_mmlu-prehistory,I'm a history professor from Yale with a focus on the cultural dynamics of the Renaissance era.
4715,"This question refers to the following information.
I appeal to any white man to say, if ever he entered Logan's cabin hungry, and he gave him not meat: if ever he came cold and naked, and he clothed him not? During the course of the last long and bloody war, Logan remained idle in his cabin, an advocate for peace. Such was my love for the whites, that my countrymen pointed as they passed, and said, ""Logan is the friend of the white man."" I had even thought to have lived with you but for the injuries of one man. Colonel Cresap, the last spring, in cold blood and unprovoked; murdered all the relations of Logan, not even sparing my women and children. There runs not a drop of my blood in the veins of any living creature. This called on me for revenge. I have sought it: I have killed many; I have fully glutted my vengeance. For my country, I rejoice at the beams of peace. But do not harbor a thought that mine is the joy of fear. Logan never felt fear. He will not turn on his heel to save his life. Who is there to mourn for Logan? Not one.
—Address attributed to Logan, an Indian leader, 1774
Which of the following best expresses the perspective of Logan in the passage above?","['Logan believes that Indians need to find strength in unity'
 'Logan feels a sense of superiority over the white settlers'
 'Logan believes in the power of peaceful negotiation over war'
 'Logan believes the expansion of British settlements must be stopped'
 'Logan regrets seeking revenge for his family'
 'Logan laments the loss of his family'
 'Logan wants to establish a peaceful coexistence with the white settlers'
 'Logan opposes a new peace treaty'
 'Logan seeks to incite war against the white settlers']",F,5,,history,ori_mmlu-high_school_us_history,I'm a historian with a PhD from Yale who has dedicated two decades to unraveling the complexities of early modern European revolutions.
4724,"This question refers to the following information.
As a Jew, I have never believed in collective guilt. Only the guilty were guilty.
Children of killers are not killers but children. I have neither the desire nor the authority to judge today's generation for the unspeakable crimes committed by the generation of Hitler.
But we may—and we must—hold it responsible, not for the past, but for the way it remembers the past. And for what it does with the memory of the past. In remembering, you will help your own people vanquish the ghosts that hover over its history. Remember: a community that does not come to terms with the dead will continue to traumatize the living.
We remember Auschwitz and all that it symbolizes because we believe that, in spite of the past and its horrors, the world is worthy of salvation; and salvation, like redemption, can be found only in memory.
Elie Wiesel, ""Reflections of a Survivor,"" 1987
From the passage, one may infer that Wiesel asserted that remembering the Holocaust","['was an unnecessary burden on the German people'
 'was necessary for the German people to become reconciled to their own history'
 'was not necessary for the Jewish people to heal'
 'would allow the Jews to forgive the German people'
 'would cause more harm than good'
 'was only necessary for the Jewish people'
 'would lead to a repeat of history'
 'would ensure that it never occurred again'
 'hindered the healing process for the German people'
 'would allow the Jews to seek revenge on the German people']",B,1,,history,ori_mmlu-high_school_european_history,I'm a history professor from Yale with a focus on colonialism and its lasting impacts across global societies.
4726,"This question refers to the following information.
No task is more urgent than that of preserving peace. Without peace our independence means little. The rehabilitation and upbuilding of our countries will have little meaning. Our revolutions will not be allowed to run their course. What can we do? We can do much! We can inject the voice of reason into world affairs. We can mobilize all the spiritual, all the moral, all the political strength of Asia and Africa on the side of peace. Yes, we! We, the peoples of Asia and Africa, 1.4 billion strong.
Indonesian leader Sukarno, keynote address to the Bandung Conference, 1955
Like numerous other leaders in Africa, Asia, and the Middle East, Sukarno attempted, but did not completely succeed, in maintaining a neutral stance during","['the Indo-Pakistani Wars.' 'the Vietnam conflicts.' 'the Cold War.'
 'the Arab-Israeli conflict.' 'the Algerian War.'
 'the Cuban Missile Crisis.' 'the Iran-Iraq War.' 'the Korean War.'
 'the Suez Crisis.' 'the Gulf War.']",C,2,,history,ori_mmlu-high_school_world_history,I'm a medieval historian with a PhD from Yale who has dedicated over a decade to unraveling the complex tapestry of feudal societies.
4708,"Conflict models emphasize the importance of __________ tensions in the development of state societies, while integration models emphasize ____________ tensions.","['external; extrafamilial' 'interfamilial; extrafamilial'
 'religious; military' 'internal; intrafamilial' 'external; internal'
 'internal; external' 'socioeconomic; political' 'political; economical'
 'extrafamilial; interfamilial' 'military; religious']",F,5,,history,ori_mmlu-prehistory,I'm a historian with a PhD from Yale who has dedicated the last two decades to unraveling the complexities of medieval European social structures.
4839,"At its peak, the population of the city of Teotihuacán may have reached:","['50,000 people.' '200,000 people.' '500,000 people.' '1,000,000 people.']",B,1,,history,ori_mmlu-prehistory,I'm a history professor with a PhD from Yale who has dedicated the last two decades to exploring the intricate dynamics of cultural exchange in the ancient Mediterranean world.
5041,What does Australia have in common with the rest of the world during the Holocene epoch?,"['the emergence of complex social hierarchies and political systems'
 'a growth in cultural diversity'
 'the formation of a single global civilization'
 'the onset of a new ice age'
 'the introduction of farming from neighboring continents'
 'the complete extinction of megafauna'
 'the independent domestication of wheat and cattle']",B,1,,history,ori_mmlu-prehistory,I'm a historian with a doctorate from Yale who has dedicated over a decade to exploring the socio-political intricacies of the Enlightenment period.
4886,"This question refers to the following information.
I appeal to any white man to say, if ever he entered Logan's cabin hungry, and he gave him not meat: if ever he came cold and naked, and he clothed him not? During the course of the last long and bloody war, Logan remained idle in his cabin, an advocate for peace. Such was my love for the whites, that my countrymen pointed as they passed, and said, ""Logan is the friend of the white man."" I had even thought to have lived with you but for the injuries of one man. Colonel Cresap, the last spring, in cold blood and unprovoked; murdered all the relations of Logan, not even sparing my women and children. There runs not a drop of my blood in the veins of any living creature. This called on me for revenge. I have sought it: I have killed many; I have fully glutted my vengeance. For my country, I rejoice at the beams of peace. But do not harbor a thought that mine is the joy of fear. Logan never felt fear. He will not turn on his heel to save his life. Who is there to mourn for Logan? Not one.
—Address attributed to Logan, an Indian leader, 1774
A sympathetic reader of Logan's Address in the early years of the United States would be most likely to support which of the following Indian policies?","['Exterminating all Indians'
 'Building reservations and encouraging Indians to change their ways'
 'Completely integrating Indians into American society'
 'Encouraging Indians to migrate to Canada and Mexico'
 'Creating a separate state for Indians'
 'Placing Indians in internment camps'
 'Respecting Indian territory and sovereignty'
 'Providing Indians with financial compensation for land taken by white settlers'
 'Ignoring Indian affairs and leaving them to their own devices'
 'Encouraging Indians to assimilate into white society']",B,1,,history,ori_mmlu-high_school_us_history,I'm a medieval history scholar from Cambridge who has dedicated my career to exploring the complexities of feudal societies and their lasting influences on modern governance.
4765,Which of the following is the Pleistocene ice mass in North America centered in the Rocky Mountains?,"['Mississippi' 'Rocky Mountain' 'Appalachian' 'McKenzie Corridor'
 'Pacifica' 'Cascadian' 'Sierra Nevada' 'Laurentide' 'Beringia'
 'Cordilleran']",J,9,,history,ori_mmlu-prehistory,I'm a historian with a PhD from Yale who has dedicated over a decade to exploring the complexities of early modern European trade networks.
4994,"This question refers to the following information.
Gunpowder Weaponry: Europe vs. China
In Western Europe during the 1200s through the 1400s, early cannons, as heavy and as slow to fire as they were, proved useful enough in the protracted sieges that dominated warfare during this period that governments found it sufficiently worthwhile to pay for them and for the experimentation that eventually produced gunpowder weapons that were both more powerful and easier to move. By contrast, China, especially after the mid-1300s, was threatened mainly by highly mobile steppe nomads, against whom early gunpowder weapons, with their unwieldiness, proved of little utility. It therefore devoted its efforts to the improvement of horse archer units who could effectively combat the country's deadliest foe.
The argument in this passage most closely relates to which of the following large-scale questions about global history?","['Why Silk Road commerce dwindled across the breadth of Eurasia after 1500 C.E.'
 'How societies shared strategically important technologies with each other'
 ""How the threat of steppe nomads shaped China's military strategy in the 1300s""
 'Why China and Europe had different military strategies during the Middle Ages'
 'How the medieval climatic optimum affected the process of cultural diffusion'
 'Why European states went on to attain military superiority over non-Western powers in the modern era'
 'How the development of gunpowder weaponry influenced the outcomes of wars in the Middle Ages'
 'How the geopolitical environment influenced the development of military technology in different regions'
 'Why China chose to invest in horse archer units instead of gunpowder weaponry during the medieval period'
 'How the development of gunpowder weaponry was influenced by the economic status of countries']",F,5,,history,ori_mmlu-high_school_world_history,I'm a cultural historian from Stanford with a focus on the socio-political implications of art across centuries.
4898,"This question refers to the following information.
""Our constitution does not copy the laws of neighboring states; we are rather a pattern to others than imitators ourselves. Its administration favors the many instead of the few; this is why it is called a democracy. If we look to the laws, they afford equal justice to all in their private differences; if no social standing, advancement in public life falls to reputation for capacity, class considerations not being allowed to interfere with merit; nor again does poverty bar the way, if a man is able to serve the state, he is not hindered by the obscurity of his condition. The freedom which we enjoy in our government extends also to our ordinary life. There, far from exercising a jealous surveillance over each other, we do not feel called upon to be angry with our neighbor for doing what he likes, or even to indulge in those injurious looks which cannot fail to be offensive, although they inflict no positive penalty. But all this ease in our private relations does not make us lawless as citizens. Against this fear is our chief safeguard, teaching us to obey the magistrates and the laws, particularly such as regard the protection of the injured, whether they are actually on the statute book, or belong to that code which, although unwritten, yet cannot be broken without acknowledged disgrace.""
Thucydides, History of the Peloponnesian War, ca. 415 B.C.E.
During the time period in which this text was written, who was allowed to participate in the Greek democratic process?","['All children born within the geographic boundaries of the state'
 'All adult men who have served in the military'
 'All adult men born within the geographic boundaries of the state'
 'Only the wealthy and influential men of the state'
 'All adult men and women who were citizens of the state by birth'
 'All adult men who were citizens of the state by birth'
 'All adult men, regardless of their birthplace'
 'All adult men and women born within the geographic boundaries of the state'
 'All adult men and women, regardless of their birthplace'
 'Only those who were educated and could read and write']",F,5,,history,ori_mmlu-high_school_world_history,I'm a historian with a PhD from Yale who has dedicated over two decades to exploring the intricate dynamics of social movements in modern Europe.
4938,"This question refers to the following information.
""Yesterday, December 7, 1941—a date which will live in infamy—the United States of America was suddenly and deliberately attacked by naval and air forces of the Empire of Japan. The United States was at peace with that nation and, at the solicitation of Japan, was still in conversation with its Government and its Emperor looking toward the maintenance of peace in the Pacific. Indeed, one hour after Japanese air squadrons had commenced bombing…the Japanese Ambassador to the United States and his colleague delivered to the Secretary of State a formal reply to a recent American message. While this reply stated that it seemed useless to continue the existing diplomatic negotiations, it contained no threat or hint of war or armed attack….The attack yesterday…has caused severe damage to American naval and military forces. Very many American lives have been lost. In addition American ships have been reported torpedoed on the high seas….As Commander-in-Chief of the Army and Navy, I have directed that all measures be taken for our defense.""
President Franklin D. Roosevelt, radio address, December 8, 1941
Which of the following statements best characterizes the economic consequences of the declaration of war described above?","['Japan was subsequently required to pay reparations to the United States, forcing it into a prolonged depression.'
 'The United States economy suffered due to the heavy costs of war.'
 'The United States initiated economic sanctions against Japan, causing a worldwide economic crisis.'
 'The United States was able to pay off its national debt due to the economic benefits of war.'
 'The attack led to an economic boom in Japan.'
 'Decreased trade with Asian nations precipitated economic recession in both the United States and Europe.'
 'The war led to the collapse of the United States economy, forcing it into a prolonged depression.'
 'The war-ravaged condition of Asia and Europe allowed the United States to emerge as one of the most prosperous nations on Earth.'
 'The cost of rebuilding after the attack led to economic recession in the United States.'
 'Cold War tensions isolated the economies of both the Soviet Union and the United States, leading to economic struggle for both nations.']",H,7,,history,ori_mmlu-high_school_us_history,I'm a history professor at Yale with a specialization in colonial America and its transatlantic connections.
4834,"This question refers to the following information.
I have, in conformity without resolve, put together some few points concerning the reformation of the Christian estate, with the intent of placing the same before the Christian nobility of the German nation. . . . It is not out of mere arrogance and perversity that I, an individual poor man, have taken upon me to address your lordships. The distress and misery that oppress all the Christian estates, more especially in Germany, have led not only myself, but every one else, to cry aloud and to ask for help. . . . These Romanists have, with great adroitness, drawn three walls around themselves, with which they have hitherto protected themselves, so that no one could reform them, whereby all Christendom has fallen terribly. . . . That the Temporal Power Has no Jurisdiction over the Spirituality . . . That No One May Interpret the Scriptures but the Pope . . . That No One May Call a Council but the Pope. . . . Let us now consider the matters which should be treated in the councils, and with which popes, cardinals, bishops, and all learned men should occupy themselves day and night. . . . It is a distressing and terrible thing to see that the head of Christendom, who boasts of being the vicar of Christ and the successor of St. Peter, lives in a worldly pomp that no king or emperor can equal. What is the use in Christendom of the people called ""cardinals""? I will tell you. In Italy and Germany there are many rich convents, endowments, fiefs, and benefices, and as the best way of getting these into the hands of Rome, they created cardinals, and gave them the sees, convents, and prelacies, and thus destroyed the service of God.
—Martin Luther, Address to the Christian Nobility of the German Nation
In his letter, Martin Luther avoided speaking about which of the following topics?","['The wealth of the church' 'The sale of indulgences'
 'The political nature of the church' 'The role of the Pope'
 'The creation of cardinals' 'The power of the clergy'
 'The reformation of the Christian estate'
 'The worldly pomp of the head of Christendom'
 'The interpretation of scriptures by the Pope'
 'The corruption within the church']",B,1,,history,ori_mmlu-high_school_world_history,I'm a historian with a PhD from Yale who has dedicated over a decade to unraveling the intricate tapestry of early modern Europe.
4741,"This question refers to the following information.
One of the rights which the freeman has always guarded with most jealous care is that of enjoying the rewards of his own industry. Realizing that the power to tax is the power to destroy and that the power to take a certain amount of property or of income is only another way of saying that for a certain proportion of his time a citizen must work for the government, the authority to impose a tax on the people has been most carefully guarded.… A government which lays taxes on the people not required by urgent necessity and sound public policy is not a protector of liberty, but an instrument of tyranny. It condemns the citizen to tyranny. One of the first signs of the breaking down of free government is a disregard by the taxing power of the right of the people to their own property.… Unless the people can enjoy that reasonable security in the possession of their property, which is guaranteed by the Constitution, against unreasonable taxation, freedom is at an end.… With us economy is imperative. It is a full test of our national character.… It is always the people who toil that pay.
—Calvin Coolidge, ""Economy in the Interest of All,"" June 30, 1924
Which of the following presidents would be most likely to share Coolidge's sentiments?","['Dwight D. Eisenhower' 'John F. Kennedy' 'Lyndon B. Johnson'
 'George W. Bush' 'Ronald Reagan' 'Bill Clinton' 'Barack Obama'
 'Franklin D. Roosevelt' 'Jimmy Carter' 'Richard Nixon']",E,4,,history,ori_mmlu-high_school_us_history,I'm a historian with a PhD from Yale who has dedicated over two decades to unraveling the complexities of ancient civilizations.
4871,A subsistence strategy and settlement pattern based on seasonality and planned acquisition of resources is known as:,"['tactical collecting.' 'symbolic foraging.' 'systematic hunting.'
 'resource planning.' 'logistical collecting.' 'seasonal gathering.'
 'opportunistic foraging.' 'mobiliary collecting.' 'strategic foraging.'
 'periodic acquisition.']",E,4,,history,ori_mmlu-prehistory,I'm a historian with a PhD from Stanford who has dedicated over a decade to exploring the intricate ties between culture and conflict in early modern Europe.
4751,"This question refers to the following information.
Oh, shame on you, poor Winter King!
What's this that you have done?
Is 't not a very naughty thing
To snatch the kaiser's crown?
Now you will have to stay away
Alike from Rhine and Prague,
And more than that-shame and dismay
Your days and nights will plague.
Right well you knew, and all the world,
Right well they know this thing,
That Ferdinand alone can be
Bohemia's lawful king.
So come, dear Fritz, rouse up and go
To Ferdinand, your king,
And beg him graciously to show
Full pardon for your sin.
""Poor Winter King,"" seventeenth-century song
Which of the following best explains why the narrator mentions ""Rhine and Prague""?","[""Because these were the capitals of the Winter King's empire.""
 'Because these were strongholds of the Holy Roman Empire, the narrator warns the Winter King to stay away.'
 ""These are the birthplaces of the Winter King's parents.""
 ""They are the locations where the Winter King's armies are stationed.""
 'They are the cities where the Winter King had his most significant victories.'
 'They are significant military posts within the borders of the Holy Roman Empire.'
 'These are lands that the Winter King lost in battle.'
 'These are territories where the Winter King has hidden his wealth.'
 'They are the cities where the Winter King seeks asylum.'
 ""They are destinations for the Winter King's planned pilgrimage.""]",G,6,,history,ori_mmlu-high_school_world_history,I'm a history professor from Yale with a focus on early modern Europe and its transformative socio-political movements.
5019,"This question refers to the following information.
""The power . . . given to the commanding officer over all the people of each district is that of an absolute monarch. His mere will is to take the place of all law. . . . It reduces the whole population of the ten states—all persons, of every color, sex, and condition, and every stranger within their limits—to the most abject and degrading slavery.""
The political sentiment of the veto message above is most similar to which of the following political positions taken in the twentieth century?","[""President George W. Bush's implementation of the Patriot Act in 2001.""
 ""The Black Panther Party's opposition to police brutality in the 1960s.""
 ""President Richard Nixon's response to the Watergate scandal in 1974.""
 ""Governor Orval Faubus's response to the steps taken by President Dwight Eisenhower to resolve the Little Rock crisis in 1957.""
 ""Senator Bernie Sanders's stance on income inequality in 2016.""
 ""John Lewis's endorsement of the Voting Rights Act in 1965.""
 ""President Franklin D. Roosevelt's decision to intern Japanese-Americans during World War II in 1942.""
 ""U.S. Army lawyer Joseph Welsh's opposition to Senator Joseph McCarthy in the Army-McCarthy hearings in 1954.""
 ""Justice Frank Murphy's dissent in the Supreme Court case, Korematsu v. United States in 1944.""
 ""Martin Luther King Jr.'s criticism of the Vietnam War in 1967.""]",D,3,,history,ori_mmlu-high_school_us_history,I'm a historian with a PhD from Yale focused on the social impacts of the Industrial Revolution.
4923,"This question refers to the following information.
""The Chinese are all infidels: they worship images, and burn their dead just like the [Hindus]. The King of China is a Tartar, and one of the descendants of [Ghenghis] Khan…In all the Chinese provinces, there is a town for the [Muslims], and in this they reside. They also have cells, colleges, and mosques, and are made much of by the Kings of China…
When we approached this city [of Hangzhou] we were met by its judge, the [elders] of Islamism, and the great merchants. The [Muslims] are exceedingly numerous here. This whole city is surrounded by a wall: each of the six [districts of Hangzhou] is also surrounded by a wall. In the first reside the guards, with their commander. I was told that, in the muster-rolls, these amount to twelve thousand…In the second division are the Jews, Christians, and the Turks who worship the sun: these are numerous, their number is not known: and theirs is the most beautiful city. Their streets are well disposed, and their great men are exceedingly wealthy. There are in the city a great number of [Muslims], with some of whom I resided for fifteen days; and was treated most [honorably]…""
Ibn Battuta, Voyages, 1332–1346 C.E.
Which of the following changes to Chinese policies regarding trade occurred under the Ming Dynasty of China?","['The Chinese government banned all foreign trade to protect domestic industries.'
 'The Chinese government restricted foreign merchants to specific sites in the coastal cities.'
 'The Chinese government required foreign merchants to adopt Chinese customs and practices.'
 'The Chinese government endorsed Chinese merchants to conduct trade missions abroad.'
 'The Chinese government abandoned Confucian principles to allow merchants a greater participation in local government.'
 'The Chinese government completely eliminated all restrictions on foreign trade.'
 'The Chinese government allowed unrestricted trade throughout the country.'
 'The Chinese government gave foreign merchants prominent roles in local government.'
 'The Chinese government imposed heavy taxes on all foreign merchants.'
 'The Chinese government monopolized the production and sale of key resources, such as salt and iron.']",B,1,,history,ori_mmlu-high_school_world_history,I'm a historian with a PhD from Yale who has dedicated over 20 years to unraveling the complexities of early modern European political dynamics.
4878,"This question refers to the following information.
Now, we have organized a society, and we call it ""Share Our Wealth Society,"" a society with the motto ""Every Man a King.""…
We propose to limit the wealth of big men in the country. There is an average of $15,000 in wealth to every family in America. That is right here today.
We do not propose to divide it up equally. We do not propose a division of wealth, but we do propose to limit poverty that we will allow to be inflicted on any man's family. We will not say we are going to try to guarantee any equality … but we do say that one third of the average is low enough for any one family to hold, that there should be a guarantee of a family wealth of around $5,000; enough for a home, an automobile, a radio, and the ordinary conveniences, and the opportunity to educate their children.…
We will have to limit fortunes. Our present plan is that we will allow no man to own more than $50,000,000. We think that with that limit we will be able to carry out the balance of the program.
—Senator Huey P. Long of Louisiana, Radio Address, February 23, 1934
President Franklin D. Roosevelt responded to political challenges like that of Senator Long by doing which of the following?","['Abolishing Social Security and other welfare programs'
 'Announcing that he would not run for re-election'
 'Launching the Second New Deal, a series of legislative acts including Social Security'
 'Launching a military campaign to divert public attention'
 ""Diverting people's attention by allowing the Japanese to bomb Pearl Harbor""
 'Proposing the ""Every Man a King"" policy'
 'Implementing a policy to limit individual wealth to $50,000,000'
 'Opposing any form of wealth redistribution'
 'Proposing a guaranteed minimum income for all families'
 'Urging Congress to cut taxes and deregulate the economy']",C,2,,history,ori_mmlu-high_school_us_history,I'm a historian with a PhD from Yale who has dedicated two decades to exploring the socio-political dynamics of ancient civilizations.
5038,How long ago did human groups begin actively controlling their food sources by artificially producing conditions under which these sources would grow?,"['within the past 12,000 years' 'within the past 1,000 years'
 'within the past 24,000 years' 'within the past 2,000 years'
 'within the past 6,000 years' 'within the past 40,000 years'
 'within the past 28,000 years' 'within the past 30,000 years'
 'within the past 35,000 years' 'within the past 18,000 years']",A,0,,history,ori_mmlu-prehistory,"I'm a historian with a PhD from Yale who has dedicated the last two decades to exploring the intricate relationships between power, culture, and identity in early modern Europe."
4797,"This question refers to the following information.
Under the name of Chartist well-meaning inconsiderate men and other misled men have in very many cases, all over the country from the extreme west to the extreme east and from Brighton in the south to nearly the extreme north of Scotland, denounced every man who is not a working man, applied to him, the grossest epithets and most atrocious intentions and conduct, have threatened them with vengeance and in some places, have proposed plans for the seizure and division of their property—numbers of misled men and others of bad character, under the self-denomination of Chartists have gone from place to place and in the most violent manner disturbed and dispersed meetings of various kinds. Your Committee object to the words Household Suffrage since under any honest definition of the words—they would exclude a large majority of the men of these kingdoms—and because they have become reasonably obnoxious to the political portion of the working people.
—Excerpt of a letter from British social reformer Francis Place, written in 1842
The primary goal of the Chartist movement was which of the following?","['Universal female suffrage' 'Equal distribution of wealth'
 'Universal male suffrage' 'Universal suffrage' 'Universal health care'
 'Universal education' 'Abolition of child labor'
 'Establishment of a socialist state' 'Abolition of monarchy'
 'Social security and unemployment insurance']",C,2,,history,ori_mmlu-high_school_european_history,I'm a historian with a PhD from Yale who has dedicated over two decades to uncovering the intricate socio-political dynamics of early modern Europe.
